Average polarization				Separate polarizations
Wavelength (nm)	55.00 incidence reflectance	65.00 incidence reflectance	75.00 incidence reflectance	Wavelength (nm)	"p-Intensity, 55.00 incidence reflectance"	"s-Intensity, 55.00 incidence reflectance"	"p-Intensity, 65.00 incidence reflectance"	"s-Intensity, 65.00 incidence reflectance"	"p-Intensity, 75 incidence reflectance"	"s-Intensity, 75incidence reflectance"
965.369934	0.235386	0.296879	0.390143	965.369934	0.046252	0.424521	0.014659	0.5791	0.094258	0.686029
966.945007	0.234472	0.296023	0.388035	966.945007	0.04573	0.423214	0.014512	0.577535	0.093903	0.682168
968.52002	0.233825	0.294455	0.386337	968.52002	0.046172	0.421478	0.01447	0.57444	0.093117	0.679556
970.09491	0.234179	0.295081	0.387066	970.09491	0.045872	0.422486	0.014616	0.575545	0.093339	0.680793
971.6698	0.234727	0.295866	0.388467	971.6698	0.045246	0.424209	0.01454	0.577193	0.094642	0.682292
973.244507	0.234196	0.294358	0.388848	973.244507	0.04576	0.422632	0.014532	0.574184	0.094168	0.683527
974.819153	0.232301	0.295308	0.388941	974.819153	0.044764	0.419837	0.014455	0.576162	0.094998	0.682885
976.393677	0.233206	0.296024	0.390862	976.393677	0.045181	0.421231	0.014627	0.577421	0.095467	0.686256
977.968079	0.233642	0.296708	0.393159	977.968079	0.044796	0.422489	0.014536	0.578879	0.095862	0.690456
979.542358	0.233821	0.29661	0.392083	979.542358	0.04485	0.422793	0.014533	0.578687	0.096013	0.688152
981.116577	0.232507	0.294846	0.392527	981.116577	0.044742	0.420272	0.014406	0.575285	0.096278	0.688776
982.690735	0.232664	0.295058	0.392501	982.690735	0.044694	0.420634	0.014504	0.575613	0.096626	0.688376
984.264771	0.232368	0.294725	0.390704	984.264771	0.043841	0.420894	0.014379	0.575071	0.096945	0.684463
985.838684	0.231553	0.294514	0.389846	985.838684	0.043904	0.419202	0.014242	0.574785	0.096906	0.682786
987.412415	0.230781	0.293111	0.390425	987.412415	0.044283	0.417279	0.014315	0.571906	0.097084	0.683766
988.986145	0.230845	0.292629	0.387992	988.986145	0.044008	0.417682	0.014246	0.571011	0.096119	0.679865
990.559753	0.231247	0.293926	0.389657	990.559753	0.043507	0.418988	0.014344	0.573508	0.097041	0.682273
992.133179	0.231446	0.293027	0.390548	992.133179	0.043298	0.419593	0.014368	0.571687	0.097535	0.68356
993.706665	0.230929	0.292953	0.391575	993.706665	0.04316	0.418698	0.014459	0.571447	0.097999	0.685151
995.279907	0.23249	0.294571	0.393804	995.279907	0.043701	0.421278	0.0144	0.574743	0.098733	0.688875
996.853027	0.232744	0.293716	0.395376	996.853027	0.043616	0.421871	0.014266	0.573165	0.098439	0.692313
998.426147	0.232145	0.292156	0.394522	998.426147	0.043095	0.421196	0.014216	0.570097	0.099179	0.689866
999.999146	0.231828	0.292626	0.394188	999.999146	0.043103	0.420553	0.014294	0.570958	0.100233	0.688143
1012.878723	0.219634	0.282596	0.377554	1012.878723	0.040885	0.398382	0.014511	0.550681	0.095578	0.65953
1016.250183	0.220219	0.283241	0.378417	1016.250183	0.041081	0.399357	0.014478	0.552005	0.096129	0.660706
1019.622375	0.218568	0.283186	0.37878	1019.622375	0.040479	0.396656	0.014507	0.551865	0.09727	0.66029
1022.995239	0.217537	0.283512	0.380418	1022.995239	0.040112	0.394963	0.014493	0.55253	0.09756	0.663275
1026.368652	0.216368	0.281675	0.378979	1026.368652	0.039865	0.392872	0.014451	0.548899	0.098012	0.659946
1029.74292	0.215208	0.281358	0.380239	1029.74292	0.039349	0.391066	0.014448	0.548267	0.098613	0.661866
1033.117676	0.214854	0.281342	0.380352	1033.117676	0.039134	0.390575	0.014449	0.548236	0.099239	0.661465
1036.493286	0.213591	0.280765	0.377369	1036.493286	0.03893	0.388253	0.014449	0.547081	0.099092	0.655646
1039.869385	0.213479	0.279525	0.379873	1039.869385	0.03857	0.388389	0.014343	0.544707	0.100444	0.659302
1043.246338	0.212164	0.276837	0.379789	1043.246338	0.038201	0.386126	0.014235	0.539438	0.100803	0.658775
1046.623779	0.212033	0.278145	0.380574	1046.623779	0.038044	0.386022	0.014293	0.541997	0.101571	0.659576
1050.001953	0.210829	0.27576	0.376191	1050.001953	0.037638	0.384019	0.014173	0.537347	0.100846	0.651535
1053.380859	0.211438	0.275905	0.377588	1053.380859	0.037708	0.385168	0.014208	0.537601	0.101797	0.653379
1056.760498	0.209323	0.274847	0.37434	1056.760498	0.037183	0.381463	0.014096	0.535599	0.101205	0.647476
1060.140625	0.209767	0.27624	0.377091	1060.140625	0.037067	0.382467	0.01422	0.538261	0.102816	0.651367
1063.521484	0.208072	0.27595	0.37928	1063.521484	0.036684	0.379461	0.014164	0.537736	0.103611	0.654948
1066.903076	0.207451	0.274488	0.375134	1066.903076	0.036424	0.378477	0.014086	0.534891	0.103164	0.647104
1070.2854	0.207049	0.271618	0.375948	1070.2854	0.036241	0.377857	0.013949	0.529287	0.104167	0.647729
1073.668213	0.205786	0.270423	0.373833	1073.668213	0.035948	0.375625	0.0139	0.526945	0.104046	0.64362
1077.051758	0.20654	0.272953	0.378783	1077.051758	0.035959	0.377122	0.014018	0.531887	0.106159	0.651406
1080.436035	0.207255	0.272724	0.380344	1080.436035	0.035864	0.378645	0.013978	0.531469	0.106767	0.65392
1083.820923	0.207681	0.272237	0.383793	1083.820923	0.035835	0.379528	0.014017	0.530458	0.108145	0.659441
1087.206543	0.204626	0.271051	0.379513	1087.206543	0.035104	0.374148	0.014009	0.528093	0.107652	0.651374
1090.592773	0.203529	0.269381	0.37765	1090.592773	0.034846	0.372213	0.013908	0.524853	0.107824	0.647476
1093.979736	0.203322	0.271679	0.375854	1093.979736	0.034549	0.372095	0.013997	0.529362	0.107458	0.64425
1097.36731	0.204643	0.273329	0.380291	1097.36731	0.03465	0.374636	0.014093	0.532565	0.10926	0.651322
1100.755615	0.202715	0.273423	0.378099	1100.755615	0.034146	0.371285	0.014105	0.532742	0.108988	0.64721
1104.144531	0.203789	0.27557	0.382172	1104.144531	0.034168	0.37341	0.014193	0.536947	0.110288	0.654055
1107.53418	0.20154	0.270322	0.377454	1107.53418	0.033719	0.369361	0.013895	0.526749	0.109126	0.645781
1110.924438	0.203564	0.269571	0.380282	1110.924438	0.033773	0.373355	0.013934	0.525208	0.109862	0.650702
1114.31543	0.201872	0.269444	0.378475	1114.31543	0.033371	0.370374	0.01389	0.524997	0.11042	0.646531
1117.707031	0.204165	0.270975	0.380469	1117.707031	0.033573	0.374757	0.013926	0.528023	0.110506	0.650432
1121.099365	0.201139	0.269053	0.377401	1121.099365	0.033012	0.369266	0.0139	0.524206	0.110655	0.644146
1124.49231	0.201679	0.267754	0.379079	1124.49231	0.032852	0.370507	0.013826	0.521683	0.110784	0.647374
1127.885986	0.199495	0.268432	0.381044	1127.885986	0.032391	0.366599	0.013867	0.522997	0.112951	0.649138
1131.280273	0.198697	0.26764	0.378115	1131.280273	0.032221	0.365173	0.013847	0.521434	0.111258	0.644971
1134.675293	0.19694	0.266744	0.379005	1134.675293	0.031725	0.362155	0.013846	0.519641	0.112494	0.645517
1138.070923	0.198499	0.267227	0.375276	1138.070923	0.031805	0.365193	0.013857	0.520597	0.110979	0.639574
1141.467285	0.198341	0.266421	0.378979	1141.467285	0.031648	0.365034	0.013843	0.518999	0.113148	0.64481
1144.864258	0.197271	0.266048	0.374626	1144.864258	0.031503	0.363039	0.013767	0.518328	0.110883	0.63837
1148.261963	0.197	0.266486	0.378308	1148.261963	0.031265	0.362735	0.013892	0.519081	0.113282	0.643333
1151.660278	0.196621	0.26434	0.374643	1151.660278	0.031047	0.362196	0.013779	0.514902	0.111706	0.637579
1155.059326	0.195783	0.265967	0.377244	1155.059326	0.030834	0.360732	0.013853	0.518081	0.113234	0.641255
1158.458984	0.196291	0.265487	0.372342	1158.458984	0.03069	0.361893	0.013908	0.517066	0.11122	0.633465
1161.859253	0.196174	0.264366	0.379383	1161.859253	0.030552	0.361795	0.013816	0.514916	0.11431	0.644457
1165.260376	0.191809	0.261832	0.375374	1165.260376	0.029621	0.353998	0.013779	0.509885	0.112366	0.638383
1168.661987	0.19192	0.258908	0.373522	1168.661987	0.029692	0.354148	0.01362	0.504195	0.113077	0.633967
1172.064453	0.192745	0.261473	0.37069	1172.064453	0.029804	0.355686	0.013838	0.509109	0.111897	0.629483
1175.467529	0.192078	0.2598	0.375151	1175.467529	0.029491	0.354665	0.013713	0.505887	0.113957	0.636345
1178.871216	0.191687	0.260946	0.370652	1178.871216	0.029277	0.354096	0.013907	0.507986	0.112055	0.629249
1182.275635	0.193516	0.259336	0.375402	1182.275635	0.029518	0.357514	0.013803	0.504869	0.114443	0.636361
1185.680664	0.193963	0.26034	0.373223	1185.680664	0.029417	0.358509	0.013864	0.506816	0.113397	0.633049
1189.086304	0.190698	0.260397	0.377445	1189.086304	0.028875	0.352521	0.014009	0.506784	0.115779	0.639112
1192.492798	0.191042	0.258843	0.371837	1192.492798	0.028797	0.353286	0.013841	0.503846	0.113006	0.630669
1195.89978	0.189384	0.260624	0.375907	1195.89978	0.028322	0.350445	0.014036	0.507213	0.115085	0.636729
1199.307617	0.189685	0.25801	0.369928	1199.307617	0.028491	0.350879	0.01391	0.502109	0.112562	0.627295
1202.716064	0.189096	0.258562	0.371859	1202.716064	0.028297	0.349895	0.014046	0.503079	0.114405	0.629314
1206.125122	0.189657	0.258174	0.370246	1206.125122	0.028368	0.350947	0.014074	0.502273	0.113198	0.627294
1209.534912	0.187998	0.256202	0.373415	1209.534912	0.027806	0.34819	0.013999	0.498405	0.114579	0.632251
1212.945313	0.189173	0.257368	0.371843	1212.945313	0.027957	0.350388	0.01407	0.500667	0.113641	0.630045
1216.356445	0.188473	0.257524	0.371303	1216.356445	0.02772	0.349226	0.014114	0.500934	0.114565	0.628041
1219.768188	0.187603	0.255768	0.369369	1219.768188	0.027664	0.347542	0.014091	0.497444	0.113221	0.625517
1223.180664	0.186389	0.255544	0.37435	1223.180664	0.027374	0.345403	0.014126	0.496962	0.11569	0.633009
1226.59375	0.185579	0.254026	0.367485	1226.59375	0.026917	0.344241	0.014128	0.493923	0.112838	0.622132
1230.007568	0.184818	0.253981	0.371309	1230.007568	0.026857	0.342779	0.014072	0.49389	0.115296	0.627321
1233.421997	0.185394	0.252886	0.367328	1233.421997	0.026952	0.343836	0.014028	0.491743	0.113421	0.621235
1236.837158	0.182248	0.252309	0.372549	1236.837158	0.02626	0.338236	0.014015	0.490603	0.115913	0.629184
1240.25293	0.185043	0.25248	0.370486	1240.25293	0.026508	0.343579	0.014095	0.490865	0.114541	0.626432
1243.669434	0.182629	0.253071	0.372528	1243.669434	0.026152	0.339106	0.014132	0.492009	0.116097	0.628959
1247.086548	0.183142	0.253406	0.370801	1247.086548	0.026269	0.340016	0.014199	0.492614	0.114643	0.626959
1250.504395	0.184519	0.25163	0.374879	1250.504395	0.026223	0.342815	0.01413	0.489131	0.117458	0.632301
1253.922852	0.183299	0.252247	0.369167	1253.922852	0.025974	0.340623	0.014208	0.490287	0.114792	0.623541
1257.342041	0.181375	0.25236	0.374318	1257.342041	0.025654	0.337095	0.01416	0.490559	0.117539	0.631098
1260.761841	0.17943	0.251313	0.365089	1260.761841	0.025216	0.333645	0.01412	0.488506	0.113468	0.616711
1264.182373	0.180714	0.251594	0.372891	1264.182373	0.025342	0.336087	0.014229	0.488959	0.117028	0.628753
1267.603516	0.178679	0.247897	0.363257	1267.603516	0.025009	0.332349	0.014095	0.4817	0.113752	0.612762
1271.025391	0.181519	0.250128	0.372827	1271.025391	0.02529	0.337749	0.014281	0.485975	0.117359	0.628295
1274.447998	0.179298	0.248432	0.365116	1274.447998	0.024893	0.333703	0.014124	0.48274	0.113953	0.61628
1277.871094	0.179262	0.25143	0.370858	1277.871094	0.024841	0.333684	0.014296	0.488565	0.116718	0.624999
1281.294922	0.177474	0.248389	0.363472	1281.294922	0.024378	0.330569	0.014171	0.482606	0.114081	0.612864
1284.719482	0.17652	0.249155	0.364726	1284.719482	0.02419	0.32885	0.014211	0.484099	0.115991	0.61346
1288.144775	0.176196	0.249015	0.360888	1288.144775	0.024015	0.328377	0.014197	0.483833	0.113827	0.607949
1291.570557	0.176888	0.249077	0.364064	1291.570557	0.024043	0.329734	0.014193	0.483961	0.115793	0.612335
1294.997192	0.177523	0.248897	0.362816	1294.997192	0.023957	0.331089	0.014239	0.483554	0.114609	0.611024
1298.424316	0.176955	0.2486	0.366637	1298.424316	0.023855	0.330056	0.014363	0.482836	0.117807	0.615466
1301.852295	0.175958	0.245018	0.356867	1301.852295	0.023621	0.328294	0.014127	0.47591	0.113995	0.599739
1305.280762	0.176818	0.24861	0.362871	1305.280762	0.023788	0.329847	0.014334	0.482886	0.116951	0.60879
1308.710083	0.175497	0.247331	0.361615	1308.710083	0.023326	0.327668	0.014316	0.480347	0.115174	0.608056
1312.139893	0.177433	0.248692	0.368719	1312.139893	0.023526	0.33134	0.0143	0.483084	0.119221	0.618216
1315.570557	0.176486	0.248389	0.359786	1315.570557	0.023302	0.32967	0.014423	0.482355	0.115223	0.604349
1319.001709	0.178121	0.249068	0.365435	1319.001709	0.023527	0.332715	0.014328	0.483807	0.118212	0.612659
1322.433716	0.178239	0.24913	0.3671	1322.433716	0.023203	0.333275	0.014471	0.483789	0.117685	0.616514
1325.866333	0.176648	0.250164	0.371926	1325.866333	0.023054	0.330242	0.014478	0.48585	0.121009	0.622843
1329.299561	0.177351	0.248702	0.369058	1329.299561	0.023039	0.331663	0.014486	0.482917	0.118648	0.619468
1332.733521	0.177102	0.246342	0.371356	1332.733521	0.022902	0.331301	0.014302	0.478382	0.121494	0.621218
1336.168091	0.176453	0.247465	0.369098	1336.168091	0.022828	0.330078	0.01451	0.48042	0.120315	0.617882
1339.603271	0.176514	0.250011	0.373352	1339.603271	0.022664	0.330363	0.01473	0.485292	0.123086	0.623618
1343.039307	0.176433	0.246853	0.369854	1343.039307	0.022493	0.330373	0.014459	0.479248	0.121063	0.618644
1346.47583	0.175816	0.249469	0.375378	1346.47583	0.022428	0.329204	0.014578	0.48436	0.124075	0.626681
1349.913208	0.172455	0.246184	0.36863	1349.913208	0.021896	0.323014	0.014564	0.477805	0.121484	0.615777
1353.351196	0.172354	0.246026	0.367897	1353.351196	0.021872	0.322837	0.014528	0.477524	0.122557	0.613237
1356.789795	0.173295	0.245804	0.369579	1356.789795	0.022009	0.32458	0.014546	0.477061	0.123627	0.61553
1360.229126	0.172067	0.249388	0.369228	1360.229126	0.021737	0.322396	0.014875	0.4839	0.123439	0.615017
1363.669189	0.171583	0.250548	0.370666	1363.669189	0.021354	0.321811	0.014803	0.486292	0.124473	0.61686
1367.109741	0.172748	0.248449	0.374053	1367.109741	0.021575	0.323922	0.014839	0.48206	0.125744	0.622362
1370.551025	0.172839	0.248782	0.377334	1370.551025	0.021535	0.324142	0.014896	0.482667	0.127325	0.627343
1373.993042	0.175244	0.250042	0.374002	1373.993042	0.021627	0.32886	0.014939	0.485145	0.126628	0.621375
1377.435791	0.173728	0.251617	0.372456	1377.435791	0.021396	0.326061	0.014942	0.488292	0.127478	0.617433
1380.87915	0.169857	0.248431	0.370688	1380.87915	0.020914	0.3188	0.014735	0.482127	0.126702	0.614673
1384.322998	0.171466	0.24882	0.368274	1384.322998	0.020854	0.322078	0.014945	0.482694	0.125379	0.611169
1387.767822	0.171804	0.247304	0.371003	1387.767822	0.021061	0.322546	0.014832	0.479777	0.126986	0.615019
1391.213135	0.171071	0.245293	0.368225	1391.213135	0.020869	0.321273	0.014915	0.47567	0.126836	0.609614
1394.65918	0.168515	0.243176	0.362424	1394.65918	0.020476	0.316554	0.014681	0.471671	0.125393	0.599455
1398.105835	0.167223	0.243946	0.362938	1398.105835	0.020382	0.314065	0.014725	0.473167	0.125903	0.599973
1401.553223	0.171473	0.247423	0.37109	1401.553223	0.020707	0.32224	0.01511	0.479737	0.129553	0.612627
1405.001221	0.166752	0.243335	0.366026	1405.001221	0.020054	0.31345	0.014816	0.471853	0.126968	0.605085
1408.449951	0.169318	0.244494	0.373307	1408.449951	0.020314	0.318322	0.014839	0.47415	0.129738	0.616876
1411.899292	0.171012	0.244624	0.370054	1411.899292	0.020513	0.321511	0.014998	0.474251	0.129406	0.610702
1415.349365	0.169521	0.244652	0.373131	1415.349365	0.020151	0.318891	0.015091	0.474214	0.131993	0.61427
1418.800049	0.166654	0.242249	0.378749	1418.800049	0.019772	0.313537	0.01493	0.469567	0.134126	0.623372
1422.251465	0.165084	0.2448	0.374863	1422.251465	0.019386	0.310781	0.015145	0.474456	0.133389	0.616337
1425.703491	0.166835	0.242406	0.371028	1425.703491	0.01951	0.314159	0.014922	0.469891	0.13215	0.609907
1429.15625	0.167771	0.241474	0.371595	1429.15625	0.019782	0.31576	0.014978	0.467969	0.132485	0.610705
1432.609619	0.16777	0.242789	0.375515	1432.609619	0.019595	0.315944	0.014981	0.470596	0.134238	0.616791
1436.063721	0.165075	0.242798	0.372246	1436.063721	0.019243	0.310906	0.015295	0.470301	0.133926	0.610566
1439.518555	0.16723	0.24165	0.375892	1439.518555	0.019442	0.315018	0.014891	0.46841	0.135484	0.6163
1442.973877	0.166891	0.238324	0.379349	1442.973877	0.01924	0.314542	0.014918	0.46173	0.137508	0.621191
1446.430054	0.164684	0.240929	0.378301	1446.430054	0.018794	0.310575	0.015205	0.466654	0.137812	0.618791
1449.886841	0.163416	0.240347	0.37577	1449.886841	0.018623	0.308209	0.015136	0.465558	0.137115	0.614424
1453.344238	0.165491	0.23968	0.373944	1453.344238	0.018835	0.312147	0.015281	0.464079	0.137154	0.610733
1456.802368	0.16487	0.237881	0.373816	1456.802368	0.018718	0.311022	0.015208	0.460554	0.136572	0.61106
1460.261108	0.165031	0.239595	0.381913	1460.261108	0.018732	0.311331	0.015186	0.464004	0.140446	0.623379
1463.720581	0.161703	0.236313	0.373792	1463.720581	0.018236	0.30517	0.015024	0.457602	0.137144	0.610441
1467.180786	0.165294	0.23651	0.376227	1467.180786	0.018669	0.311919	0.014971	0.458048	0.138962	0.613492
1470.641479	0.161927	0.236566	0.378667	1470.641479	0.018227	0.305628	0.015167	0.457966	0.140319	0.617016
1474.103027	0.163654	0.237321	0.378618	1474.103027	0.018408	0.3089	0.015192	0.45945	0.141333	0.615903
1477.565186	0.165142	0.240045	0.380368	1477.565186	0.018327	0.311958	0.015599	0.464492	0.142369	0.618366
1481.027954	0.161276	0.237548	0.377683	1481.027954	0.017866	0.304685	0.015467	0.459629	0.141992	0.613375
1484.491455	0.163461	0.237871	0.383762	1484.491455	0.018046	0.308877	0.015324	0.460418	0.144031	0.623493
1487.955566	0.165245	0.23757	0.385756	1487.955566	0.018289	0.312201	0.015298	0.459841	0.145253	0.626258
1491.42041	0.162021	0.237223	0.382676	1491.42041	0.017991	0.306051	0.01536	0.459086	0.144922	0.620431
1494.885986	0.16446	0.239076	0.387578	1494.885986	0.017914	0.311006	0.015661	0.46249	0.146676	0.628479
1498.352051	0.162347	0.239124	0.380283	1498.352051	0.017741	0.306953	0.015651	0.462598	0.144758	0.615808
1501.81897	0.159971	0.238415	0.379755	1501.81897	0.017476	0.302466	0.01574	0.461091	0.144768	0.614742
1505.286377	0.162997	0.236235	0.381751	1505.286377	0.017663	0.308331	0.015769	0.4567	0.146965	0.616536
1508.754639	0.16198	0.237727	0.38294	1508.754639	0.017498	0.306463	0.015674	0.459779	0.147131	0.618749
1512.223389	0.163283	0.239237	0.38258	1512.223389	0.017534	0.309032	0.015818	0.462656	0.146901	0.61826
1515.692993	0.161977	0.237539	0.384588	1515.692993	0.017278	0.306676	0.015841	0.459237	0.148542	0.620633
1519.163208	0.159012	0.234625	0.379754	1519.163208	0.016859	0.301165	0.015739	0.453512	0.146053	0.613454
1522.634033	0.159578	0.23431	0.375864	1522.634033	0.016852	0.302304	0.015551	0.453069	0.144842	0.606886
1526.105591	0.159338	0.232981	0.377706	1526.105591	0.016983	0.301693	0.015809	0.450153	0.146675	0.608737
1529.577881	0.15678	0.234886	0.375771	1529.577881	0.016648	0.296911	0.015766	0.454007	0.14679	0.604753
1533.050659	0.155949	0.231431	0.371749	1533.050659	0.016421	0.295477	0.015667	0.447195	0.14491	0.598586
1536.52417	0.15613	0.231013	0.376025	1536.52417	0.016137	0.296124	0.01569	0.446336	0.146702	0.605349
1539.998413	0.157361	0.230828	0.378616	1539.998413	0.016404	0.298318	0.01561	0.446045	0.148021	0.609211
1543.473389	0.154391	0.232759	0.379219	1543.473389	0.016059	0.292723	0.015947	0.44957	0.148113	0.610325
1546.948975	0.157449	0.235322	0.386536	1546.948975	0.016258	0.29864	0.015863	0.454782	0.151133	0.621939
1550.425171	0.157159	0.232047	0.376804	1550.425171	0.016276	0.298041	0.015852	0.448243	0.147256	0.606353
1553.9021	0.157381	0.231835	0.380957	1553.9021	0.016283	0.298478	0.016077	0.447594	0.150013	0.611901
1557.379639	0.158329	0.231754	0.376323	1557.379639	0.016197	0.30046	0.0161	0.447408	0.148186	0.604459
1560.85791	0.156513	0.231945	0.382956	1560.85791	0.016185	0.296841	0.016033	0.447857	0.149768	0.616144
1564.336792	0.15602	0.231733	0.381588	1564.336792	0.01595	0.296089	0.016067	0.447398	0.151079	0.612098
1567.816528	0.158207	0.231594	0.377425	1567.816528	0.016031	0.300382	0.016009	0.447178	0.149397	0.605453
1571.296753	0.153942	0.230659	0.382184	1571.296753	0.015776	0.292108	0.015824	0.445494	0.152135	0.612233
1574.777588	0.151673	0.228876	0.379881	1574.777588	0.015407	0.287939	0.016039	0.441712	0.151068	0.608694
1578.259277	0.151871	0.229166	0.387347	1578.259277	0.015262	0.28848	0.015947	0.442385	0.15347	0.621223
1581.741577	0.151799	0.226916	0.380883	1581.741577	0.015262	0.288336	0.015803	0.438029	0.15064	0.611126
1585.224487	0.150946	0.228167	0.387101	1585.224487	0.015078	0.286813	0.016055	0.440279	0.154701	0.6195
1588.708252	0.152721	0.229174	0.380841	1588.708252	0.015265	0.290177	0.015813	0.442535	0.151613	0.610069
1592.192505	0.153106	0.22669	0.37777	1592.192505	0.015325	0.290888	0.015681	0.437699	0.15071	0.60483
1595.67749	0.155648	0.229037	0.379181	1595.67749	0.01549	0.295805	0.015898	0.442175	0.152069	0.606293
1599.163086	0.155228	0.230084	0.384209	1599.163086	0.015296	0.29516	0.016171	0.443998	0.153524	0.614895
1602.649414	0.151882	0.226236	0.375951	1602.649414	0.014934	0.28883	0.015937	0.436535	0.151016	0.600886
1606.136475	0.150566	0.227942	0.37854	1606.136475	0.014931	0.2862	0.016069	0.439816	0.152521	0.604558
1609.624023	0.155451	0.228725	0.372204	1609.624023	0.015193	0.295708	0.016271	0.441178	0.149916	0.594491
1613.112427	0.153998	0.227082	0.371625	1613.112427	0.015091	0.292906	0.01597	0.438194	0.149922	0.593329
1616.601318	0.152026	0.225817	0.377312	1616.601318	0.015097	0.288954	0.015814	0.435819	0.151994	0.602631
1620.091064	0.150251	0.224388	0.373264	1620.091064	0.014627	0.285875	0.016107	0.43267	0.152536	0.593992
1623.581299	0.1534	0.23016	0.377557	1623.581299	0.014902	0.291899	0.016224	0.444096	0.153169	0.601946
1627.072388	0.151979	0.231066	0.374874	1627.072388	0.014805	0.289152	0.01628	0.445853	0.151724	0.598023
1630.564087	0.151379	0.227776	0.381262	1630.564087	0.014685	0.288072	0.016278	0.439274	0.152913	0.609612
1634.056396	0.147879	0.226825	0.373321	1634.056396	0.014158	0.2816	0.016371	0.437279	0.15103	0.595611
1637.549561	0.148253	0.228855	0.374677	1637.549561	0.014194	0.282313	0.016593	0.441116	0.151477	0.597876
1641.043213	0.152575	0.231735	0.386942	1641.043213	0.01458	0.290571	0.016525	0.446946	0.156198	0.617685
1644.537476	0.153801	0.230424	0.39276	1644.537476	0.014739	0.292862	0.01641	0.444439	0.158785	0.626734
1648.032593	0.150424	0.226579	0.38102	1648.032593	0.01449	0.286358	0.01618	0.436978	0.153258	0.608782
1651.52832	0.151626	0.227973	0.383655	1651.52832	0.014606	0.288647	0.016116	0.439829	0.155403	0.611906
1655.024658	0.150877	0.230722	0.383737	1655.024658	0.01422	0.287534	0.016607	0.444837	0.15534	0.612134
1658.521729	0.152069	0.229573	0.385366	1658.521729	0.014076	0.290062	0.016415	0.442731	0.155063	0.615668
1662.019531	0.155275	0.236887	0.393934	1662.019531	0.014506	0.296044	0.01692	0.456854	0.159871	0.627997
1665.517944	0.151697	0.231241	0.387839	1665.517944	0.014175	0.289219	0.016724	0.445759	0.15724	0.618437
1669.016968	0.152676	0.231995	0.386955	1669.016968	0.014308	0.291043	0.016995	0.446994	0.156896	0.617015
1672.516846	0.151845	0.231139	0.381204	1672.516846	0.013831	0.289859	0.016851	0.445428	0.154687	0.607722
1676.017212	0.151542	0.233014	0.385128	1676.017212	0.014046	0.289037	0.017132	0.448896	0.155975	0.614282
1679.518188	0.15244	0.23136	0.382935	1679.518188	0.014281	0.290599	0.016838	0.445881	0.155453	0.610417
1683.019897	0.152661	0.231994	0.37836	1683.019897	0.014005	0.291317	0.017107	0.446881	0.154523	0.602197
1686.522461	0.147855	0.22778	0.370003	1686.522461	0.014062	0.281649	0.016981	0.438578	0.149704	0.590301
