Average polarization				Separate polarizations						
Wavelength (nm)	55.00 incidence reflectance	65.00 incidence reflectance	75.00 incidence reflectance	Wavelength (nm)	"p-Intensity, 55.00 incidence reflectance"	"s-Intensity, 55.00 incidence reflectance"	"p-Intensity, 65.00 incidence reflectance"	"s-Intensity, 65.00 incidence reflectance"	"p-Intensity, 75 incidence reflectance"	"s-Intensity, 75incidence reflectance"
965.369934	0.347609	0.338324	0.375795	965.369934	0.1306	0.564618	0.035574	0.641074	0.052879	0.698712
966.945007	0.346745	0.339369	0.375788	966.945007	0.12994	0.56355	0.035697	0.643042	0.05271	0.698865
968.52002	0.345796	0.336761	0.37517	968.52002	0.130455	0.561138	0.034794	0.638728	0.053401	0.696938
970.09491	0.345368	0.334542	0.372803	970.09491	0.128966	0.56177	0.034406	0.634678	0.05253	0.693076
971.6698	0.345317	0.334833	0.373734	971.6698	0.129154	0.561479	0.035416	0.63425	0.052616	0.694852
973.244507	0.342197	0.331779	0.369706	973.244507	0.128024	0.556369	0.034111	0.629447	0.052859	0.686553
974.819153	0.343813	0.334044	0.373309	974.819153	0.127569	0.560058	0.034472	0.633616	0.053051	0.693566
976.393677	0.342893	0.335115	0.375215	976.393677	0.127572	0.558215	0.034174	0.636057	0.053866	0.696563
977.968079	0.342473	0.334377	0.376346	977.968079	0.126866	0.55808	0.034656	0.634098	0.054356	0.698336
979.542358	0.341378	0.334256	0.374574	979.542358	0.125707	0.55705	0.034119	0.634393	0.054322	0.694826
981.116577	0.342118	0.335631	0.374989	981.116577	0.126468	0.557768	0.034152	0.637111	0.054773	0.695204
982.690735	0.33954	0.333582	0.374505	982.690735	0.126399	0.55268	0.034229	0.632936	0.054821	0.694189
984.264771	0.339805	0.332657	0.373639	984.264771	0.124865	0.554745	0.033961	0.631353	0.054524	0.692753
985.838684	0.340397	0.333947	0.373494	985.838684	0.124162	0.556631	0.034034	0.633859	0.054492	0.692497
987.412415	0.339645	0.332043	0.374175	987.412415	0.124661	0.55463	0.034192	0.629894	0.054672	0.693678
988.986145	0.33944	0.332286	0.370637	988.986145	0.123594	0.555287	0.033098	0.631473	0.054462	0.686812
990.559753	0.338875	0.331201	0.372119	990.559753	0.123924	0.553826	0.032711	0.629691	0.054933	0.689305
992.133179	0.336482	0.329145	0.370878	992.133179	0.122722	0.550243	0.032539	0.625751	0.055473	0.686283
993.706665	0.335818	0.327619	0.369299	993.706665	0.122807	0.548829	0.032365	0.622873	0.055458	0.68314
995.279907	0.338089	0.329261	0.373227	995.279907	0.122694	0.553484	0.032209	0.626313	0.056075	0.69038
996.853027	0.338244	0.330938	0.37657	996.853027	0.122839	0.553649	0.032722	0.629155	0.056496	0.696644
998.426147	0.337477	0.330281	0.37481	998.426147	0.12128	0.553674	0.032277	0.628285	0.056954	0.692665
999.999146	0.335917	0.328891	0.372436	999.999146	0.121803	0.55003	0.032038	0.625744	0.056492	0.688379
1012.878723	0.319559	0.321504	0.362925	1012.878723	0.11239	0.526728	0.028804	0.614205	0.060429	0.66542
1016.250183	0.322161	0.32493	0.366566	1016.250183	0.112883	0.53144	0.028426	0.621434	0.061579	0.671552
1019.622375	0.321485	0.321759	0.363566	1019.622375	0.112648	0.530322	0.028489	0.615029	0.061471	0.66566
1022.995239	0.319605	0.323403	0.363975	1022.995239	0.111521	0.527689	0.028301	0.618505	0.061783	0.666168
1026.368652	0.318168	0.32078	0.363947	1026.368652	0.11023	0.526106	0.028012	0.613548	0.062323	0.665571
1029.74292	0.316323	0.321608	0.366505	1029.74292	0.109514	0.523131	0.02796	0.615256	0.062979	0.670031
1033.117676	0.314181	0.318784	0.366171	1033.117676	0.108016	0.520345	0.027514	0.610053	0.063241	0.669102
1036.493286	0.312356	0.319401	0.364715	1036.493286	0.107374	0.517338	0.027387	0.611414	0.063814	0.665615
1039.869385	0.312486	0.319471	0.362863	1039.869385	0.106887	0.518085	0.027033	0.611909	0.063927	0.661799
1043.246338	0.312602	0.318583	0.366608	1043.246338	0.106233	0.518971	0.026742	0.610425	0.064408	0.668807
1046.623779	0.311095	0.319083	0.365264	1046.623779	0.105493	0.516696	0.026641	0.611525	0.065021	0.665506
1050.001953	0.311865	0.320266	0.36819	1050.001953	0.105295	0.518434	0.026706	0.613825	0.065488	0.670892
1053.380859	0.309787	0.322253	0.368582	1053.380859	0.104295	0.515279	0.026711	0.617795	0.066118	0.671046
1056.760498	0.308603	0.318229	0.368241	1056.760498	0.103319	0.513887	0.026129	0.61033	0.066315	0.670167
1060.140625	0.307768	0.318462	0.368061	1060.140625	0.102679	0.512858	0.025969	0.610956	0.066636	0.669487
1063.521484	0.304083	0.318585	0.367522	1063.521484	0.100991	0.507175	0.025882	0.611289	0.067025	0.668019
1066.903076	0.306211	0.314589	0.366097	1066.903076	0.101304	0.511119	0.025444	0.603734	0.067318	0.664875
1070.2854	0.303919	0.315521	0.364104	1070.2854	0.100253	0.507584	0.02536	0.605681	0.067273	0.660936
1073.668213	0.304355	0.31698	0.369352	1073.668213	0.099969	0.50874	0.025361	0.608598	0.06849	0.670215
1077.051758	0.302602	0.315335	0.368978	1077.051758	0.098969	0.506235	0.025033	0.605638	0.068984	0.668973
1080.436035	0.302842	0.314197	0.367347	1080.436035	0.098676	0.507008	0.024769	0.603625	0.068815	0.665879
1083.820923	0.299163	0.315282	0.365596	1083.820923	0.097177	0.50115	0.024762	0.605801	0.069401	0.66179
1087.206543	0.297648	0.311929	0.361456	1087.206543	0.096221	0.499074	0.024554	0.599304	0.068519	0.654392
1090.592773	0.296843	0.311689	0.363594	1090.592773	0.095587	0.4981	0.02441	0.598969	0.069854	0.657334
1093.979736	0.297029	0.311572	0.366136	1093.979736	0.095041	0.499017	0.024145	0.598998	0.070196	0.662076
1097.36731	0.298586	0.311752	0.368075	1097.36731	0.095449	0.501723	0.024047	0.599457	0.070256	0.665894
1100.755615	0.296726	0.311684	0.366948	1100.755615	0.094473	0.49898	0.023867	0.5995	0.071091	0.662805
1104.144531	0.295929	0.312373	0.369522	1104.144531	0.094099	0.49776	0.023773	0.600973	0.070932	0.668112
1107.53418	0.295087	0.311829	0.369991	1107.53418	0.093348	0.496827	0.023598	0.600061	0.072884	0.667098
1110.924438	0.293648	0.311097	0.369409	1110.924438	0.092457	0.494839	0.023616	0.598579	0.071557	0.66726
1114.31543	0.29535	0.311853	0.371286	1114.31543	0.092585	0.498115	0.023429	0.600278	0.073673	0.668898
1117.707031	0.291945	0.312553	0.36972	1117.707031	0.091031	0.492859	0.023374	0.601732	0.072498	0.666941
1121.099365	0.293638	0.308798	0.369774	1121.099365	0.091369	0.495907	0.023007	0.594588	0.074622	0.664927
1124.49231	0.291367	0.306218	0.367323	1124.49231	0.090349	0.492385	0.022684	0.589752	0.072107	0.662538
1127.885986	0.289746	0.30465	0.367351	1127.885986	0.089829	0.489662	0.022411	0.58689	0.074118	0.660583
1131.280273	0.288283	0.305987	0.364451	1131.280273	0.088669	0.487897	0.022415	0.58956	0.072846	0.656056
1134.675293	0.289304	0.306757	0.368183	1134.675293	0.088624	0.489984	0.022472	0.591043	0.07512	0.661246
1138.070923	0.287317	0.304409	0.364624	1138.070923	0.087768	0.486867	0.022131	0.586686	0.073579	0.65567
1141.467285	0.284792	0.302775	0.365379	1141.467285	0.086818	0.482765	0.022016	0.583533	0.074919	0.655838
1144.864258	0.285412	0.306388	0.368364	1144.864258	0.086538	0.484286	0.021972	0.590805	0.075088	0.661639
1148.261963	0.285778	0.305365	0.367714	1148.261963	0.086221	0.485334	0.021868	0.588862	0.076364	0.659064
1151.660278	0.284007	0.306168	0.371392	1151.660278	0.085449	0.482566	0.021663	0.590674	0.076708	0.666076
1155.059326	0.282493	0.304493	0.368771	1155.059326	0.084703	0.480284	0.02134	0.587646	0.077077	0.660466
1158.458984	0.27984	0.302938	0.367024	1158.458984	0.083608	0.476072	0.021328	0.584548	0.076348	0.6577
1161.859253	0.280634	0.301342	0.369416	1161.859253	0.083536	0.477733	0.020989	0.581695	0.077909	0.660924
1165.260376	0.281072	0.304057	0.3662	1165.260376	0.083266	0.478878	0.021238	0.586876	0.076599	0.655802
1168.661987	0.281334	0.301689	0.367369	1168.661987	0.083182	0.479486	0.020983	0.582395	0.077626	0.657111
1172.064453	0.276745	0.298456	0.360539	1172.064453	0.081475	0.472015	0.020532	0.57638	0.076321	0.644757
1175.467529	0.277898	0.29911	0.366795	1175.467529	0.081364	0.474433	0.020492	0.577728	0.079231	0.654359
1178.871216	0.278547	0.300473	0.364322	1178.871216	0.081603	0.47549	0.02055	0.580396	0.077722	0.650922
1182.275635	0.276709	0.29946	0.367359	1182.275635	0.080599	0.472818	0.02041	0.57851	0.079596	0.655122
1185.680664	0.27353	0.296621	0.362319	1185.680664	0.079396	0.467664	0.020152	0.573091	0.078037	0.646601
1189.086304	0.270836	0.295439	0.363992	1189.086304	0.078426	0.463246	0.019968	0.57091	0.079188	0.648797
1192.492798	0.271337	0.29426	0.362112	1192.492798	0.07817	0.464503	0.019704	0.568816	0.079	0.645225
1195.89978	0.271227	0.297572	0.364682	1195.89978	0.077988	0.464467	0.019934	0.57521	0.080212	0.649152
1199.307617	0.269631	0.296696	0.362516	1199.307617	0.077248	0.462014	0.019772	0.57362	0.079694	0.645338
1202.716064	0.271334	0.298989	0.369797	1202.716064	0.077397	0.465271	0.019864	0.578115	0.082146	0.657447
1206.125122	0.272406	0.30001	0.367547	1206.125122	0.07745	0.467361	0.019823	0.580198	0.081223	0.653871
1209.534912	0.269423	0.299473	0.368537	1209.534912	0.076406	0.46244	0.019708	0.579238	0.082671	0.654404
1212.945313	0.267819	0.295496	0.361987	1212.945313	0.075811	0.459826	0.019364	0.571628	0.081148	0.642825
1216.356445	0.268144	0.294801	0.364549	1216.356445	0.075495	0.460793	0.019201	0.570401	0.082216	0.646882
1219.768188	0.268302	0.298516	0.361525	1219.768188	0.075294	0.46131	0.019394	0.577637	0.081705	0.641345
1223.180664	0.266617	0.295427	0.365933	1223.180664	0.074663	0.45857	0.018994	0.57186	0.083808	0.648057
1226.59375	0.266182	0.298506	0.367156	1226.59375	0.074015	0.458349	0.019368	0.577645	0.083732	0.650579
1230.007568	0.267871	0.298846	0.369495	1230.007568	0.074212	0.46153	0.019142	0.57855	0.08471	0.654279
1233.421997	0.262735	0.297095	0.365395	1233.421997	0.072704	0.452767	0.019146	0.575043	0.084184	0.646606
1236.837158	0.264874	0.294108	0.364692	1236.837158	0.072979	0.456769	0.01869	0.569525	0.084536	0.644848
1240.25293	0.262462	0.295501	0.368071	1240.25293	0.072142	0.452783	0.018884	0.572118	0.085267	0.650875
1243.669434	0.262177	0.293786	0.368429	1243.669434	0.07137	0.452984	0.018453	0.569119	0.086225	0.650634
1247.086548	0.263011	0.290074	0.362167	1247.086548	0.07171	0.454313	0.018254	0.561893	0.08459	0.639744
1250.504395	0.26264	0.29083	0.367091	1250.504395	0.071136	0.454145	0.018145	0.563515	0.086067	0.648115
1253.922852	0.260324	0.29071	0.36467	1253.922852	0.070725	0.449923	0.018152	0.563269	0.086036	0.643304
1257.342041	0.262282	0.292713	0.370058	1257.342041	0.070671	0.453893	0.018077	0.567349	0.087665	0.652451
1260.761841	0.258997	0.291086	0.363772	1260.761841	0.069523	0.448471	0.01804	0.564132	0.086587	0.640956
1264.182373	0.257919	0.290237	0.365239	1264.182373	0.069156	0.446681	0.017959	0.562515	0.087473	0.643006
1267.603516	0.257877	0.287778	0.361759	1267.603516	0.069031	0.446723	0.017808	0.557748	0.086662	0.636855
1271.025391	0.255178	0.285464	0.366404	1271.025391	0.068166	0.44219	0.017667	0.553261	0.088333	0.644476
1274.447998	0.254054	0.288182	0.366266	1274.447998	0.067339	0.44077	0.017673	0.558692	0.088668	0.643864
1277.871094	0.256251	0.288997	0.371408	1277.871094	0.067691	0.444811	0.017559	0.560436	0.090073	0.652742
1281.294922	0.256244	0.288005	0.363717	1281.294922	0.067439	0.445049	0.017489	0.558522	0.088601	0.638833
1284.719482	0.254655	0.287737	0.365973	1284.719482	0.066803	0.442506	0.017359	0.558115	0.089252	0.642694
1288.144775	0.2517	0.290385	0.364756	1288.144775	0.065678	0.437722	0.017542	0.563228	0.08921	0.640302
1291.570557	0.250332	0.290966	0.370457	1291.570557	0.065085	0.435578	0.017456	0.564475	0.090942	0.649972
1294.997192	0.251176	0.290586	0.367494	1294.997192	0.065295	0.437058	0.017319	0.563853	0.090681	0.644306
1298.424316	0.250697	0.290198	0.368051	1298.424316	0.064904	0.43649	0.01726	0.563137	0.091406	0.644696
1301.852295	0.249521	0.290556	0.367033	1301.852295	0.064474	0.434568	0.017321	0.563791	0.090703	0.643364
1305.280762	0.249463	0.286807	0.365671	1305.280762	0.064479	0.434447	0.016958	0.556656	0.091023	0.640319
1308.710083	0.248554	0.285679	0.363658	1308.710083	0.063726	0.433382	0.017001	0.554358	0.090734	0.636582
1312.139893	0.248846	0.287997	0.366738	1312.139893	0.063489	0.434202	0.017045	0.55895	0.091741	0.641735
1315.570557	0.249914	0.287683	0.365894	1315.570557	0.063392	0.436435	0.017005	0.558361	0.091839	0.639948
1319.001709	0.249097	0.287123	0.372198	1319.001709	0.063043	0.435151	0.016793	0.557452	0.09483	0.649565
1322.433716	0.247895	0.285451	0.367142	1322.433716	0.062753	0.433037	0.01684	0.554061	0.093714	0.64057
1325.866333	0.248656	0.287625	0.370539	1325.866333	0.062807	0.434505	0.016917	0.558333	0.094748	0.646331
1329.299561	0.246829	0.283342	0.370141	1329.299561	0.061915	0.431743	0.016477	0.550207	0.094936	0.645347
1332.733521	0.245745	0.285522	0.367875	1332.733521	0.061542	0.429948	0.016709	0.554335	0.095275	0.640475
1336.168091	0.24612	0.28314	0.371861	1336.168091	0.06158	0.430661	0.016545	0.549736	0.096278	0.647444
1339.603271	0.244692	0.282548	0.36526	1339.603271	0.061166	0.428219	0.016452	0.548645	0.095745	0.634775
1343.039307	0.244312	0.282391	0.36726	1343.039307	0.060664	0.427961	0.016377	0.548405	0.094444	0.640076
1346.47583	0.246046	0.283044	0.369047	1346.47583	0.06068	0.431413	0.016206	0.549883	0.098161	0.639933
1349.913208	0.24267	0.278702	0.370358	1349.913208	0.059763	0.425578	0.015966	0.541439	0.096144	0.644573
1353.351196	0.241926	0.283574	0.372429	1353.351196	0.059122	0.42473	0.016359	0.550789	0.099542	0.645317
1356.789795	0.241931	0.281626	0.369527	1356.789795	0.05935	0.424512	0.016069	0.547182	0.098436	0.640617
1360.229126	0.241333	0.281842	0.364528	1360.229126	0.059002	0.423663	0.016142	0.547543	0.098184	0.630872
1363.669189	0.239773	0.280168	0.36853	1363.669189	0.058344	0.421202	0.015935	0.5444	0.09889	0.63817
1367.109741	0.237574	0.278198	0.367558	1367.109741	0.057631	0.417517	0.015715	0.540681	0.099085	0.636032
1370.551025	0.239599	0.278463	0.3694	1370.551025	0.05797	0.421227	0.015812	0.541115	0.101278	0.637523
1373.993042	0.239394	0.27658	0.368438	1373.993042	0.057263	0.421526	0.015559	0.537601	0.099675	0.637201
1377.435791	0.237372	0.275151	0.367491	1377.435791	0.056592	0.418152	0.015552	0.53475	0.100763	0.63422
1380.87915	0.23383	0.275646	0.370167	1380.87915	0.055424	0.412235	0.01553	0.535762	0.102672	0.637661
1384.322998	0.232176	0.27718	0.370532	1384.322998	0.055186	0.409167	0.015619	0.53874	0.102904	0.638159
1387.767822	0.235626	0.276977	0.365884	1387.767822	0.055635	0.415616	0.015606	0.538348	0.101313	0.630456
1391.213135	0.23395	0.27486	0.365627	1391.213135	0.055319	0.41258	0.015509	0.53421	0.101981	0.629272
1394.65918	0.237316	0.278047	0.376461	1394.65918	0.056122	0.418509	0.015378	0.540717	0.104329	0.648592
1398.105835	0.235822	0.278074	0.373421	1398.105835	0.055263	0.41638	0.015547	0.540601	0.104225	0.642616
1401.553223	0.232514	0.273397	0.365934	1401.553223	0.054615	0.410412	0.015455	0.53134	0.102397	0.629471
1405.001221	0.233512	0.276867	0.368854	1405.001221	0.054473	0.412551	0.015613	0.538121	0.104214	0.633494
1408.449951	0.233341	0.274184	0.36802	1408.449951	0.054068	0.412613	0.015256	0.533112	0.102826	0.633214
1411.899292	0.23381	0.276517	0.372534	1411.899292	0.05443	0.413191	0.015485	0.53755	0.105928	0.639139
1415.349365	0.229951	0.276271	0.365763	1415.349365	0.053271	0.406631	0.015599	0.536943	0.104087	0.627438
1418.800049	0.229857	0.277382	0.372666	1418.800049	0.053186	0.406529	0.015458	0.539305	0.106393	0.638939
1422.251465	0.232419	0.277479	0.368086	1422.251465	0.053489	0.41135	0.015592	0.539366	0.10311	0.633061
1425.703491	0.231653	0.27313	0.367489	1425.703491	0.052827	0.41048	0.015147	0.531113	0.104629	0.63035
1429.15625	0.231536	0.272741	0.364989	1429.15625	0.053229	0.409843	0.015223	0.530259	0.103666	0.626311
1432.609619	0.227968	0.271984	0.367881	1432.609619	0.052152	0.403784	0.015067	0.528901	0.106469	0.629292
1436.063721	0.22825	0.268644	0.36841	1436.063721	0.052214	0.404287	0.015068	0.522219	0.105901	0.630919
1439.518555	0.22899	0.270663	0.368326	1439.518555	0.052066	0.405915	0.015176	0.52615	0.106938	0.629714
1442.973877	0.227154	0.274085	0.360432	1442.973877	0.051594	0.402715	0.015517	0.532654	0.103289	0.617576
1446.430054	0.228489	0.279086	0.370186	1446.430054	0.051775	0.405203	0.015734	0.542438	0.108031	0.632341
1449.886841	0.226771	0.276174	0.367576	1449.886841	0.051131	0.402412	0.01552	0.536829	0.105936	0.629216
1453.344238	0.226354	0.274248	0.363618	1453.344238	0.050844	0.401863	0.01539	0.533105	0.104557	0.62268
1456.802368	0.224804	0.272988	0.364357	1456.802368	0.050263	0.399345	0.015278	0.530698	0.10515	0.623563
1460.261108	0.225335	0.272914	0.36743	1460.261108	0.050091	0.400579	0.015227	0.530601	0.107592	0.627268
1463.720581	0.223038	0.272583	0.370213	1463.720581	0.049705	0.396371	0.01537	0.529796	0.108018	0.632409
1467.180786	0.22284	0.269613	0.365574	1467.180786	0.049144	0.396536	0.014982	0.524245	0.108088	0.62306
1470.641479	0.227017	0.275454	0.37478	1470.641479	0.049958	0.404076	0.015457	0.53545	0.109708	0.639851
1474.103027	0.223041	0.272769	0.365109	1474.103027	0.049087	0.396996	0.0153	0.530238	0.107874	0.622344
1477.565186	0.223193	0.271201	0.367625	1477.565186	0.04892	0.397467	0.015297	0.527105	0.10793	0.627319
1481.027954	0.224516	0.274059	0.379674	1481.027954	0.049327	0.399706	0.015495	0.532623	0.11253	0.646818
1484.491455	0.226025	0.277011	0.381727	1484.491455	0.049046	0.403004	0.015516	0.538506	0.112477	0.650977
1487.955566	0.222262	0.269701	0.376506	1487.955566	0.048331	0.396193	0.015243	0.524159	0.11249	0.640522
1491.42041	0.22101	0.271985	0.374114	1491.42041	0.047847	0.394174	0.015381	0.528588	0.111799	0.63643
1494.885986	0.221699	0.26704	0.364774	1494.885986	0.04777	0.395629	0.01504	0.519039	0.109255	0.620293
1498.352051	0.218285	0.267841	0.363101	1498.352051	0.046669	0.389901	0.014991	0.520692	0.108834	0.617368
1501.81897	0.218093	0.27022	0.370107	1501.81897	0.04683	0.389356	0.015275	0.525165	0.111808	0.628407
1505.286377	0.216488	0.268544	0.365222	1505.286377	0.046376	0.386599	0.015486	0.521602	0.108857	0.621587
1508.754639	0.217031	0.27488	0.370155	1508.754639	0.046224	0.387839	0.015559	0.534201	0.111724	0.628586
1512.223389	0.215688	0.276263	0.373971	1512.223389	0.045956	0.385421	0.015708	0.536818	0.113332	0.63461
1515.692993	0.213931	0.271339	0.37164	1515.692993	0.045232	0.38263	0.015436	0.527241	0.113889	0.629392
1519.163208	0.21863	0.272808	0.376523	1519.163208	0.046185	0.391076	0.01568	0.529936	0.114054	0.638992
1522.634033	0.217053	0.272074	0.377257	1522.634033	0.045723	0.388384	0.015506	0.528642	0.11489	0.639623
1526.105591	0.216554	0.27348	0.370655	1526.105591	0.045546	0.387562	0.015756	0.531204	0.111619	0.629691
1529.577881	0.216316	0.266661	0.361105	1529.577881	0.045516	0.387116	0.015176	0.518146	0.1108	0.611409
1533.050659	0.217401	0.269063	0.369959	1533.050659	0.045042	0.389761	0.015208	0.522917	0.111862	0.628056
1536.52417	0.214466	0.268054	0.375931	1536.52417	0.044465	0.384467	0.015257	0.520852	0.115302	0.636559
1539.998413	0.2133	0.266451	0.372305	1539.998413	0.044306	0.382293	0.015213	0.517688	0.114401	0.630208
1543.473389	0.215791	0.264184	0.370972	1543.473389	0.044825	0.386756	0.015041	0.513326	0.11396	0.627984
1546.948975	0.214451	0.264851	0.370513	1546.948975	0.044221	0.384681	0.014964	0.514737	0.113927	0.6271
1550.425171	0.21332	0.266462	0.36405	1550.425171	0.043713	0.382928	0.015309	0.517614	0.112802	0.615298
1553.9021	0.213469	0.272011	0.371289	1553.9021	0.043709	0.38323	0.015797	0.528225	0.114455	0.628123
1557.379639	0.210556	0.273478	0.373035	1557.379639	0.043149	0.377963	0.015814	0.531142	0.115123	0.630947
1560.85791	0.214471	0.268039	0.365913	1560.85791	0.043578	0.385363	0.01547	0.520608	0.113436	0.61839
1564.336792	0.213665	0.266773	0.36522	1564.336792	0.043388	0.383943	0.015523	0.518023	0.113703	0.616738
1567.816528	0.209278	0.262642	0.361059	1567.816528	0.042412	0.376143	0.015038	0.510245	0.113041	0.609077
1571.296753	0.20801	0.267374	0.369954	1571.296753	0.041931	0.374089	0.015406	0.519343	0.116891	0.623018
1574.777588	0.207616	0.270689	0.374016	1574.777588	0.04187	0.373362	0.015585	0.525793	0.117648	0.630384
1578.259277	0.210406	0.271717	0.374753	1578.259277	0.042144	0.378668	0.015533	0.527901	0.117868	0.631639
1581.741577	0.209123	0.26811	0.366508	1581.741577	0.041768	0.376479	0.015405	0.520816	0.116177	0.616838
1585.224487	0.208905	0.266566	0.375658	1585.224487	0.04174	0.376069	0.015658	0.517474	0.118057	0.633259
1588.708252	0.209758	0.272524	0.377546	1588.708252	0.041618	0.377899	0.015733	0.529316	0.119109	0.635983
1592.192505	0.207768	0.271331	0.371135	1592.192505	0.041388	0.374148	0.015628	0.527034	0.11747	0.6248
1595.67749	0.210175	0.268589	0.369082	1595.67749	0.041444	0.378905	0.015414	0.521763	0.117604	0.62056
1599.163086	0.209325	0.268077	0.375225	1599.163086	0.040926	0.377724	0.015611	0.520542	0.119716	0.630733
1602.649414	0.207115	0.264111	0.365512	1602.649414	0.040683	0.373547	0.015308	0.512914	0.116962	0.614062
1606.136475	0.206421	0.260987	0.375153	1606.136475	0.040484	0.372359	0.015347	0.506626	0.120656	0.62965
1609.624023	0.206887	0.270132	0.377172	1609.624023	0.040086	0.373688	0.015812	0.524451	0.119161	0.635183
1613.112427	0.206518	0.267351	0.372861	1613.112427	0.040307	0.372729	0.015854	0.518848	0.119666	0.626056
1616.601318	0.2049	0.261022	0.369418	1616.601318	0.039368	0.370431	0.015325	0.506719	0.119895	0.618941
1620.091064	0.20303	0.26405	0.370455	1620.091064	0.039456	0.366604	0.015735	0.512366	0.119111	0.621799
1623.581299	0.205315	0.267615	0.369375	1623.581299	0.039547	0.371084	0.015915	0.519316	0.119053	0.619697
1627.072388	0.205671	0.266464	0.377209	1627.072388	0.039661	0.371681	0.015716	0.517213	0.122402	0.632016
1630.564087	0.204922	0.25758	0.364796	1630.564087	0.038939	0.370906	0.015132	0.500028	0.118441	0.611152
1634.056396	0.202992	0.2625	0.369746	1634.056396	0.038984	0.367	0.015582	0.509419	0.119659	0.619832
1637.549561	0.203829	0.25411	0.365155	1637.549561	0.039132	0.368527	0.015095	0.493125	0.118522	0.611787
1641.043213	0.20313	0.26023	0.374033	1641.043213	0.038087	0.368172	0.015509	0.50495	0.122279	0.625787
1644.537476	0.20295	0.258703	0.372309	1644.537476	0.038342	0.367558	0.015315	0.502091	0.123164	0.621454
1648.032593	0.201792	0.257521	0.370068	1648.032593	0.037589	0.365995	0.015507	0.499534	0.122103	0.618034
1651.52832	0.201377	0.251922	0.363536	1651.52832	0.037845	0.364909	0.015069	0.488775	0.119901	0.607171
1655.024658	0.200759	0.256852	0.371323	1655.024658	0.037227	0.364292	0.015622	0.498083	0.121981	0.620665
1658.521729	0.202007	0.2544	0.376358	1658.521729	0.037576	0.366438	0.015325	0.493475	0.123612	0.629105
1662.019531	0.201174	0.25658	0.369239	1662.019531	0.037394	0.364954	0.015481	0.497679	0.121622	0.616857
1665.517944	0.198931	0.262301	0.370986	1665.517944	0.037692	0.36017	0.015695	0.508908	0.122418	0.619555
1669.016968	0.199794	0.258673	0.378762	1669.016968	0.037588	0.362001	0.015334	0.502012	0.125052	0.632471
1672.516846	0.20065	0.263194	0.384094	1672.516846	0.037399	0.363901	0.016045	0.510343	0.127453	0.640736
1676.017212	0.200692	0.260613	0.37783	1676.017212	0.0367	0.364684	0.015641	0.505586	0.1268	0.628861
1679.518188	0.200695	0.256863	0.37535	1679.518188	0.036787	0.364603	0.015599	0.498126	0.125485	0.625214
1683.019897	0.199201	0.254984	0.366806	1683.019897	0.036763	0.361638	0.015602	0.494366	0.1217	0.611913
1686.522461	0.199817	0.253041	0.369825	1686.522461	0.036635	0.362999	0.015648	0.490433	0.124447	0.615203
